thisRow.t,notes,load_variables.started,load_variables.stopped,Instructions.started,Instructions.stopped,image_instruction.started,location_image.started,image_instruction.stopped,countdown.started,text_countdown.started,countdown.stopped,participant,session,date,expName,psychopyVersion,frameRate,expStart,
,,0.018386200000350073,0.019021500000235392,,,,,,,,,085334,001,2025-02-03_19h39.45.696,experiment,2024.2.3,99.97880449354635,2025-02-03 19h40.55.815662 +0530,
,,,,0.019088200000624056,3.043867500000488,,,,,,,085334,001,2025-02-03_19h39.45.696,experiment,2024.2.3,99.97880449354635,2025-02-03 19h40.55.815662 +0530,
,,,,,,3.043897100000322,3.084062700000686,8.044104999999945,,,,085334,001,2025-02-03_19h39.45.696,experiment,2024.2.3,99.97880449354635,2025-02-03 19h40.55.815662 +0530,
,,,,,,,,,8.044133100000181,8.051442300000417,18.044057099999918,085334,001,2025-02-03_19h39.45.696,experiment,2024.2.3,99.97880449354635,2025-02-03 19h40.55.815662 +0530,
